idhspid,bidx,country_str,dhs_code,kidbirthmo,kidbirthyr,precip_12m,z_precip_12m,n_months_matched,n_years_avg
   34001    15030 11  2,1,HN,15,3,2005,129.8213245391551,.1943335383274386,12,15
   34001    15030 21  2,1,HN,15,3,2001,124.179589358931,-.2251588691359415,12,15
   34001    15030 51  2,1,HN,15,8,2003,124.9113889606168,-.0385363677969221,12,15
   34001    15030 91  2,1,HN,15,6,2002,114.2872047163261,-.3253869950776921,12,15
   34001    15030 91  2,2,HN,15,5,2001,124.3085325410712,-.2072415782634116,12,15
   34001    15030171  2,1,HN,15,6,2005,132.610291892495,.2164922202581957,12,15
   34001    15030201  2,1,HN,15,10,2004,129.4207410586144,.0489148606773847,12,15
   34001    15040 21  5,1,HN,15,7,2003,124.217180094659,-.0513299094067457,12,15
   34001    15040 41  4,1,HN,15,8,2004,127.857253262852,.0079050656908759,12,15
   34001    15040 61  4,1,HN,15,3,2003,125.858032904735,.0079787014396762,12,15
   34001    15040 81  2,1,HN,15,4,2003,125.6837024023085,-.0050793604591714,12,15
   34001    15040141  1,1,HN,15,10,2001,129.668555110159,-.0177974554119048,12,15
   34001    15050 11  2,1,HN,15,9,2004,128.3395037408691,.0161993156597702,12,15
   34001    15050 11  2,2,HN,15,12,2001,112.3732365748706,-.3226435865055751,12,15
   34001    15050 21  7,1,HN,15,11,2005,146.1388375764025,.4790272230919254,12,15
   34001    15050 21  7,2,HN,15,8,2003,124.9113889606168,-.0385363677969221,12,15
   34001    15050 21  7,3,HN,15,10,2001,129.668555110159,-.0177974554119049,12,15
   34001    15050 41  4,1,HN,15,9,2003,126.8142542540804,-.0093560310533419,12,15
   34001    15050 51  1,1,HN,15,1,2006,159.2317250131978,.9102766633747459,12,15
   34001    15050 51  1,2,HN,15,5,2001,124.3085325410713,-.2072415782634116,12,15
   34001    15050 61  2,1,HN,15,6,2004,123.908351367764,-.0678634160390959,12,15
   34001    15050 61  2,2,HN,15,5,2001,124.3085325410713,-.2072415782634116,12,15
   34001    15050 71  5,1,HN,15,9,2004,128.3395037408691,.0161993156597702,12,15
   34001    15050101  2,1,HN,15,3,2004,128.4971573984326,.0321345781984086,12,15
   34001    15050171  4,1,HN,15,3,2005,129.8213245391551,.1943335383274385,12,15
   34001    15050191  2,1,HN,15,2,2002,115.1654173717083,-.311525683790544,12,15
   34001    15060 21  7,1,HN,15,2,2006,154.1819025348455,.5368843401664132,12,15
   34001    15060 21  7,2,HN,15,1,2002,115.7481231731573,-.2787204519445102,12,15
   34001    15060 61  2,1,HN,15,10,2001,129.668555110159,-.0177974554119048,12,15
   34001    15060 71  2,1,HN,15,12,2005,146.4499788543765,.4845848207543988,12,15
   34001    15060 81  1,1,HN,15,11,2002,121.05993080576,-.2002885705208282,12,15
   34001    15060121  2,1,HN,15,1,2004,130.4896010611385,.2014720904495809,12,15
   34001    15060121  2,2,HN,15,11,2002,121.05993080576,-.2002885705208282,12,15
   34001    15060171  2,1,HN,15,8,2004,127.857253262852,.0079050656908759,12,15
   34001    15060191  5,1,HN,15,12,2003,126.2783258203466,-.0151618570492999,12,15
   34001    15070 11  1,1,HN,15,12,2003,126.2783258203466,-.0151618570492999,12,15
   34001    15070 31  2,1,HN,15,10,2005,144.7884832221754,.456273273984674,12,15
   34001    15070 31  2,2,HN,15,2,2003,123.3505033544734,-.204502465814091,12,15
   34001    15070 51  3,1,HN,15,1,2004,130.4896010611385,.2014720904495809,12,15
   34001    15070 91  2,1,HN,15,5,2005,129.4220506056027,.1688659376852316,12,15
   34001    15070111  2,1,HN,15,11,2002,121.05993080576,-.2002885705208281,12,15
   34001    15070111  2,2,HN,15,4,2001,124.7765120616896,-.1807382059680286,12,15
   34001    15070121  2,1,HN,15,1,2004,130.4896010611385,.2014720904495808,12,15
   34001    15070151  3,1,HN,15,2,2003,123.3505033544733,-.204502465814091,12,15
   34001    15070152  1,1,HN,15,10,2003,127.1487091776346,.0004778709385935,12,15
   34001    15070161  2,1,HN,15,12,2004,128.2514757288239,.0286770467475416,12,15
   34001    15080 21  2,1,HN,15,2,2004,130.241089703326,.1844004282071608,12,15
   34001    15080 21  2,2,HN,15,11,2002,121.05993080576,-.2002885705208281,12,15
   34001    15080 51  4,1,HN,15,11,2002,121.05993080576,-.2002885705208282,12,15
   34001    15080 51  8,1,HN,15,11,2004,128.8300842968966,.0390072683579683,12,15
   34001    15080 61  2,1,HN,15,10,2005,144.7884832221754,.456273273984674,12,15
   34001    15080 61  2,2,HN,15,9,2003,126.8142542540804,-.0093560310533419,12,15
   34001    15080 71  4,1,HN,15,6,2005,132.610291892495,.2164922202581957,12,15
   34001    15080 81  2,1,HN,15,5,2005,129.4220506056027,.1688659376852315,12,15
   34001    15080 92  1,1,HN,15,9,2004,128.3395037408691,.0161993156597702,12,15
   34001    15080101  2,1,HN,15,11,2005,146.1388375764025,.4790272230919255,12,15
   34001    15080161  2,1,HN,15,6,2002,114.2872047163261,-.325386995077692,12,15
   34001    15080171  2,1,HN,15,7,2003,124.217180094659,-.0513299094067457,12,15
   34001    15090 41  2,1,HN,15,7,2004,127.3074388715509,-.0043796528034417,12,15
   34001    15090 41  2,2,HN,15,2,2003,123.3505033544733,-.204502465814091,12,15
   34001    15090 51  2,1,HN,15,5,2001,124.3085325410713,-.2072415782634115,12,15
   34001    15090111  1,1,HN,15,2,2001,124.6208943985936,-.1914742384139239,12,15
   34001    15090131  1,1,HN,15,12,2004,128.2514757288239,.0286770467475416,12,15
   34001    15090161  2,1,HN,15,10,2001,129.668555110159,-.0177974554119048,12,15
   34001    15090191  4,1,HN,15,9,2003,126.8142542540804,-.0093560310533419,12,15
   34001    15090191  7,1,HN,15,3,2005,129.8213245391551,.1943335383274386,12,15
   34001    15090201  2,1,HN,15,2,2005,127.661085753154,.0263160876755636,12,15
   34001    15100 41  1,1,HN,15,1,2002,115.7481231731573,-.2787204519445102,12,15
   34001    15100 51  1,1,HN,15,12,2002,128.5698067745021,-.0639869068569256,12,15
   34001    15100 71  1,1,HN,15,4,2002,114.7130842371124,-.3477067407071059,12,15
   34001    15100 71  1,2,HN,15,2,2001,124.6208943985936,-.1914742384139239,12,15
   34001    15100 71  7,1,HN,15,7,2001,139.1987449960194,.1760963107050351,12,15
   34001    15100 91  2,1,HN,15,1,2004,130.4896010611385,.2014720904495809,12,15
   34001    15100 91  2,2,HN,15,8,2002,109.3319830320761,-.4212779594868183,12,15
   34001    15100101  2,1,HN,15,7,2003,124.217180094659,-.0513299094067457,12,15
   34001    15100131  2,1,HN,15,5,2004,128.0474046404209,-.00673317889437,12,15
   34001    15100181  9,1,HN,15,3,2005,129.8213245391551,.1943335383274385,12,15
   34001    15100191  2,1,HN,15,10,2005,144.7884832221754,.456273273984674,12,15
   34001    15100191  2,2,HN,15,1,2004,130.4896010611385,.2014720904495809,12,15
   34001    15110 71  2,1,HN,15,3,2005,129.8213245391551,.1943335383274386,12,15
   34001    15110 71  2,2,HN,15,12,2000,125.1196653135433,-.1244360629090202,12,15
   34001    15110 91  2,1,HN,15,4,2005,129.9584339061849,.2050481912527064,12,15
   34001    15110141  6,1,HN,15,2,2003,123.3505033544733,-.204502465814091,12,15
   34001    15120 11  7,1,HN,15,9,2005,144.8525433681454,.4585582129232162,12,15
   34001    15120 11  7,2,HN,15,11,2003,127.3003137557747,.0030009615042271,12,15
   34001    15120 31  2,1,HN,15,9,2002,113.7393280835582,-.3499603984123705,12,15
   34001    15120 31  2,2,HN,15,4,2001,124.7765120616896,-.1807382059680286,12,15
   34001    15120 41  2,1,HN,15,1,2003,121.2010306568707,-.3469029052995387,12,15
   34001    15120 61  2,1,HN,15,9,2003,126.8142542540804,-.0093560310533419,12,15
   34001    15120 91  5,1,HN,15,11,2004,128.8300842968966,.0390072683579683,12,15
   34001    15120 91  5,2,HN,15,8,2002,109.3319830320761,-.4212779594868183,12,15
   34001    15120121  2,1,HN,15,9,2004,128.3395037408691,.0161993156597702,12,15
   34001    15120131  7,1,HN,15,5,2004,128.0474046404209,-.00673317889437,12,15
   34001    15120141  2,1,HN,15,9,2005,144.8525433681454,.4585582129232162,12,15
   34001    15130 11  2,1,HN,15,5,2003,125.5124202303262,-.0166150869009575,12,15
   34001    15130 11  2,2,HN,15,4,2001,124.7765120616896,-.1807382059680286,12,15
   34001    15130 31  3,1,HN,15,12,2002,128.5698067745021,-.0639869068569256,12,15
   34001    15130 72  2,1,HN,15,9,2005,144.8525433681454,.4585582129232162,12,15
   34001    15130 91  2,1,HN,15,7,2004,127.3074388715509,-.0043796528034417,12,15
   34001    15130121  2,1,HN,15,6,2002,114.2872047163261,-.3253869950776921,12,15
   34001    15130131  2,1,HN,15,2,2005,127.661085753154,.0263160876755636,12,15
   34001    15130161  2,1,HN,15,4,2005,129.9584339061848,.2050481912527064,12,15
   34001    15130181  2,1,HN,15,3,2001,124.179589358931,-.2251588691359415,12,15
   34001    15140 61  3,1,HN,15,10,2003,127.1487091776346,.0004778709385935,12,15
   34001    15140 71  5,1,HN,15,6,2004,123.908351367764,-.0678634160390959,12,15
   34001    15140131  1,1,HN,15,3,2003,125.858032904735,.0079787014396762,12,15
   34001    15140161  1,1,HN,15,12,2004,128.251475728824,.0286770467475416,12,15
   34001    15140181  5,1,HN,15,11,2004,128.8300842968966,.0390072683579683,12,15
   34001    15140181  5,2,HN,15,3,2001,124.179589358931,-.2251588691359415,12,15
   34001    15150121  2,1,HN,15,2,2004,130.241089703326,.1844004282071607,12,15
   34001    15150141  4,1,HN,15,3,2003,125.8580329047351,.0079787014396762,12,15
   34001    15150151  5,1,HN,15,7,2005,144.2008378349147,.4382817170832551,12,15
   34001    15150151  5,2,HN,15,3,2004,128.4971573984326,.0321345781984086,12,15
   34001    15150171  2,1,HN,15,3,2005,129.8213245391551,.1943335383274385,12,15
   34001    15160 11  2,1,HN,15,10,2004,129.4207410586145,.0489148606773847,12,15
   34001    15160 31  6,1,HN,15,1,2003,121.2010306568707,-.3469029052995387,12,15
   34001    15160 71  1,1,HN,15,6,2003,127.8600038216782,.0174980556384312,12,15
   34001    15160 71  1,2,HN,15,3,2002,113.9869785334764,-.4011786814981573,12,15
   34001    15160 81  6,1,HN,15,7,2002,110.6945007267595,-.3964284671490311,12,15
   34001    15160 91  3,1,HN,15,8,2002,109.3319830320761,-.4212779594868183,12,15
   34001    15160101  3,1,HN,15,2,2001,124.6208943985936,-.191474238413924,12,15
   34001    15160101  7,1,HN,15,11,2002,121.05993080576,-.2002885705208282,12,15
   34001    15160101 10,1,HN,15,5,2005,129.4220506056027,.1688659376852315,12,15
   34001    15160121  2,1,HN,15,12,2003,126.2783258203466,-.0151618570492999,12,15
   34001    15160121  2,2,HN,15,8,2001,140.4903914776267,.198914360782179,12,15
   34001    15160131  3,1,HN,15,4,2005,129.9584339061849,.2050481912527064,12,15
   34001    15160131  5,1,HN,15,12,2002,128.5698067745021,-.0639869068569256,12,15
   34001    15160131  7,1,HN,15,8,2002,109.3319830320761,-.4212779594868183,12,15
   34001    15160141  2,1,HN,15,6,2005,132.610291892495,.2164922202581957,12,15
   34001    15160161  5,1,HN,15,8,2003,124.9113889606168,-.0385363677969221,12,15
   34001    15160191  4,1,HN,15,9,2005,144.8525433681454,.4585582129232162,12,15
   34001    15160191  4,2,HN,15,4,2003,125.6837024023085,-.0050793604591714,12,15
   34001    15170 21  2,1,HN,15,8,2004,127.857253262852,.0079050656908759,12,15
   34001    15170 61  2,1,HN,15,9,2005,144.8525433681454,.4585582129232161,12,15
   34001    15170111  1,1,HN,15,12,2001,112.3732365748706,-.3226435865055751,12,15
   34001    15170131  6,1,HN,15,6,2004,123.908351367764,-.0678634160390959,12,15
   34001    15170151  2,1,HN,15,9,2004,128.3395037408691,.0161993156597702,12,15
   34001    15170151  2,2,HN,15,5,2002,115.2825269973555,-.3114473084969738,12,15
   34001    15170171  2,1,HN,15,8,2003,124.9113889606168,-.0385363677969221,12,15
   34001    15181 11  2,1,HN,15,10,2003,127.1487091776346,.0004778709385935,12,15
   34001    15181 11  2,2,HN,15,1,2002,115.7481231731573,-.2787204519445102,12,15
   34001    15181 31  1,1,HN,15,5,2003,125.5124202303262,-.0166150869009575,12,15
   34001    15181 31  2,1,HN,15,12,2003,126.2783258203466,-.0151618570492999,12,15
   34001    15181 31  2,2,HN,15,3,2002,113.9869785334765,-.4011786814981572,12,15
   34001    15181 51  2,1,HN,15,1,2004,130.4896010611385,.2014720904495809,12,15
   34001    15181 51  2,2,HN,15,3,2002,113.9869785334764,-.4011786814981572,12,15
   34001    15181 71  2,1,HN,15,2,2002,115.1654173717083,-.3115256837905441,12,15
   34001    15181 81  2,1,HN,15,8,2004,127.857253262852,.0079050656908759,12,15
   34001    15181 81  2,2,HN,15,12,2001,112.3732365748706,-.3226435865055752,12,15
   34001    15181161  2,1,HN,15,10,2002,115.743314891633,-.2866630820666252,12,15
   34001    15181181  1,1,HN,15,5,2002,115.2825269973555,-.3114473084969737,12,15
   34001    15181191  2,1,HN,15,10,2003,127.1487091776346,.0004778709385935,12,15
   34001    15191 31  2,1,HN,15,1,2004,130.4896010611385,.2014720904495809,12,15
   34001    15191 81  9,1,HN,15,9,2001,132.8539561795961,.0775392739706195,12,15
   34001    15191101  2,1,HN,15,12,2005,146.4499788543765,.4845848207543988,12,15
   34001    15191111  1,1,HN,15,6,2004,123.908351367764,-.0678634160390959,12,15
   34001    15191141  2,1,HN,15,8,2003,124.9113889606168,-.0385363677969222,12,15
   34001    15191141  2,2,HN,15,9,2001,132.8539561795961,.0775392739706195,12,15
   34001    15191171  2,1,HN,15,7,2005,144.2008378349147,.4382817170832551,12,15
   34001    15191171  2,2,HN,15,10,2003,127.1487091776346,.0004778709385935,12,15
   34001    15191181  2,1,HN,15,12,2005,146.4499788543765,.4845848207543988,12,15
   34001    15191181  2,2,HN,15,11,2003,127.3003137557747,.0030009615042271,12,15
   34001    15201 11  2,1,HN,15,10,2003,127.1487091776346,.0004778709385935,12,15
   34001    15201 31  4,1,HN,15,12,2004,128.251475728824,.0286770467475416,12,15
   34001    15201 41  2,1,HN,15,8,2001,140.4903914776267,.198914360782179,12,15
   34001    15201 61  2,1,HN,15,11,2003,127.3003137557747,.0030009615042271,12,15
   34001    15201161  2,1,HN,15,4,2005,129.9584339061848,.2050481912527064,12,15
   34001    15201181  3,1,HN,15,9,2003,126.8142542540804,-.0093560310533419,12,15
   34001    15201191  2,1,HN,15,7,2004,127.3074388715509,-.0043796528034417,12,15
   34001    15201191  2,2,HN,15,12,2001,112.3732365748706,-.3226435865055752,12,15
   34001    15201201  2,1,HN,15,4,2003,125.6837024023084,-.0050793604591714,12,15
   34001    15211 51  2,1,HN,15,7,2002,110.6945007267595,-.3964284671490312,12,15
   34001    15211 81  2,1,HN,15,6,2005,132.610291892495,.2164922202581957,12,15
   34001    15211 81  2,2,HN,15,2,2004,130.241089703326,.1844004282071607,12,15
   34001    15211 81  2,3,HN,15,11,2002,121.05993080576,-.2002885705208282,12,15
   34001    15211 81  2,4,HN,15,11,2001,116.8469529165026,-.2414654140810235,12,15
   34001    15211 91  2,1,HN,15,8,2002,109.3319830320761,-.4212779594868183,12,15
   34001    15211121  2,1,HN,15,1,2002,115.7481231731573,-.2787204519445102,12,15
   34001    15211151  2,1,HN,15,7,2003,124.217180094659,-.0513299094067457,12,15
   34001    15211181  3,1,HN,15,6,2005,132.610291892495,.2164922202581957,12,15
   34001    15211191  2,1,HN,15,3,2004,128.4971573984326,.0321345781984086,12,15
   34001    15221 11  2,1,HN,15,2,2005,127.661085753154,.0263160876755636,12,15
   34001    15221 21 10,1,HN,15,11,2001,116.8469529165026,-.2414654140810236,12,15
   34001    15221 41  2,1,HN,15,7,2002,110.6945007267595,-.3964284671490311,12,15
   34001    15221 61  2,1,HN,15,10,2001,129.668555110159,-.0177974554119048,12,15
   34001    15221121  2,1,HN,15,10,2004,129.4207410586145,.0489148606773848,12,15
   34001    15221131  2,1,HN,15,11,2005,146.1388375764025,.4790272230919254,12,15
   34001    15221161  6,1,HN,15,3,2006,151.8290675584633,.3538297625293353,12,15
   34001    15221161  6,2,HN,15,11,2003,127.3003137557748,.0030009615042271,12,15
   34001    15221161  6,3,HN,15,10,2002,115.743314891633,-.2866630820666251,12,15
   34001    15221181  2,1,HN,15,5,2001,124.3085325410713,-.2072415782634116,12,15
   34001    15221191  6,1,HN,15,5,2005,129.4220506056027,.1688659376852316,12,15
   34001    15231 11  6,1,HN,15,8,2005,145.8970447764033,.4765299516121011,12,15
   34001    15231 11  6,2,HN,15,2,2002,115.1654173717083,-.311525683790544,12,15
   34001    15231 21  3,1,HN,15,6,2003,127.8600038216783,.0174980556384312,12,15
   34001    15231 31  1,1,HN,15,9,2002,113.7393280835581,-.3499603984123706,12,15
   34001    15231 81  2,1,HN,15,2,2004,130.241089703326,.1844004282071607,12,15
   34001    15231 81  2,2,HN,15,2,2002,115.1654173717083,-.3115256837905441,12,15
   34001    15231101  2,1,HN,15,11,2005,146.1388375764025,.4790272230919255,12,15
   34001    15231101  2,2,HN,15,11,2001,116.8469529165026,-.2414654140810235,12,15
   34001    15231101 10,1,HN,15,9,2002,113.7393280835581,-.3499603984123706,12,15
   34001    15231121  7,1,HN,15,8,2002,109.3319830320761,-.4212779594868183,12,15
   34001    15231151  2,1,HN,15,3,2004,128.4971573984326,.0321345781984086,12,15
   34001    15231181  5,1,HN,15,10,2005,144.7884832221754,.456273273984674,12,15
   34001    15231181  9,1,HN,15,7,2005,144.2008378349147,.4382817170832552,12,15
   34001    15231201  3,1,HN,15,11,2003,127.3003137557748,.0030009615042271,12,15
   34001    15241 31  2,1,HN,15,11,2002,121.05993080576,-.2002885705208282,12,15
   34001    15241 61  2,1,HN,15,5,2002,115.2825269973555,-.3114473084969737,12,15
   34001    15241 71  1,1,HN,15,10,2001,129.668555110159,-.0177974554119048,12,15
   34001    15241 81  1,1,HN,15,10,2003,127.1487091776346,.0004778709385935,12,15
   34001    15241 81  1,2,HN,15,8,2001,140.4903914776267,.198914360782179,12,15
   34001    15241141  2,1,HN,15,2,2004,130.241089703326,.1844004282071607,12,15
   34001    15241161  2,1,HN,15,10,2004,129.4207410586145,.0489148606773847,12,15
   34001    15241171  2,1,HN,15,1,2002,115.7481231731573,-.2787204519445102,12,15
   34001    15241191  2,1,HN,15,6,2003,127.8600038216782,.0174980556384312,12,15
   34001    15251 11  2,1,HN,15,9,2002,113.7393280835582,-.3499603984123705,12,15
   34001    15251 31  2,1,HN,15,1,2002,115.7481231731573,-.2787204519445103,12,15
   34001    15251 41  1,1,HN,15,1,2002,115.7481231731573,-.2787204519445103,12,15
   34001    15251 51  2,1,HN,15,8,2004,127.857253262852,.0079050656908759,12,15
   34001    15251 51  2,2,HN,15,4,2002,114.7130842371125,-.3477067407071059,12,15
   34001    15251 81  2,1,HN,15,5,2001,124.3085325410713,-.2072415782634116,12,15
   34001    15251101  2,1,HN,15,1,2002,115.7481231731573,-.2787204519445103,12,15
   34001    15251131  2,1,HN,15,9,2001,132.8539561795961,.0775392739706195,12,15
   34001    15251161  2,1,HN,15,2,2005,127.661085753154,.0263160876755636,12,15
   34001    15251161  2,2,HN,15,3,2002,113.9869785334765,-.4011786814981573,12,15
   34001    15251171  3,1,HN,15,9,2005,144.8525433681454,.4585582129232162,12,15
   34001    15251171  3,2,HN,15,5,2002,115.2825269973555,-.3114473084969737,12,15
   34001    15251191  2,1,HN,15,8,2002,109.3319830320761,-.4212779594868183,12,15
   34001    15251201  4,1,HN,15,4,2005,129.9584339061848,.2050481912527064,12,15
   34001    15261 31  2,1,HN,15,11,2005,146.1388375764025,.4790272230919254,12,15
   34001    15261 31  2,2,HN,15,12,2001,112.3732365748706,-.3226435865055752,12,15
   34001    15261 41  2,1,HN,15,4,2005,129.9584339061849,.2050481912527064,12,15
   34001    15261 41  2,2,HN,15,3,2003,125.8580329047351,.0079787014396762,12,15
   34001    15261 81  2,1,HN,15,1,2004,130.4896010611385,.2014720904495809,12,15
   34001    15261 91  2,1,HN,15,3,2004,128.4971573984327,.0321345781984086,12,15
   34001    15261101  8,1,HN,15,8,2004,127.857253262852,.0079050656908759,12,15
   34001    15261111  2,1,HN,15,11,2004,128.8300842968966,.0390072683579683,12,15
   34001    15261111  2,2,HN,15,8,2002,109.331983032076,-.4212779594868183,12,15
   34001    15261121  2,1,HN,15,9,2002,113.7393280835581,-.3499603984123705,12,15
   34001    15261141  2,1,HN,15,8,2005,145.8970447764033,.4765299516121011,12,15
   34001    15261161  2,1,HN,15,4,2005,129.9584339061849,.2050481912527064,12,15
   34001    15261161  2,2,HN,15,4,2002,114.7130842371124,-.3477067407071059,12,15
   34001    15261161  2,3,HN,15,5,2001,124.3085325410712,-.2072415782634116,12,15
   34001    15271 21  2,1,HN,15,11,2001,116.8469529165026,-.2414654140810236,12,15
   34001    15271 31  8,1,HN,15,10,2005,144.7884832221754,.456273273984674,12,15
   34001    15271 31  8,2,HN,15,2,2004,130.241089703326,.1844004282071607,12,15
   34001    15271 31  8,3,HN,15,1,2002,115.7481231731573,-.2787204519445103,12,15
   34001    15271 51  7,1,HN,15,1,2004,130.4896010611385,.2014720904495809,12,15
   34001    15271 51  8,1,HN,15,3,2004,128.4971573984326,.0321345781984086,12,15
   34001    15271 51  8,2,HN,15,3,2003,125.858032904735,.0079787014396762,12,15
   34001    15271 81  4,1,HN,15,7,2004,127.3074388715509,-.0043796528034417,12,15
   34001    15271 81  7,1,HN,15,6,2003,127.8600038216782,.0174980556384312,12,15
   34001    15271 91  3,1,HN,15,1,2005,126.4648546390968,-.0557355783347321,12,15
   34001    15271 91  3,2,HN,15,2,2002,115.1654173717083,-.311525683790544,12,15
   34001    15271101  2,1,HN,15,2,2004,130.241089703326,.1844004282071607,12,15
   34001    15271111  2,1,HN,15,12,2002,128.5698067745021,-.0639869068569256,12,15
   34001    15271121  2,1,HN,15,11,2001,116.8469529165026,-.2414654140810235,12,15
   34001    15271141  2,1,HN,15,9,2005,144.8525433681454,.4585582129232162,12,15
   34001    15271141  2,2,HN,15,7,2003,124.217180094659,-.0513299094067457,12,15
   34001    15271151  2,1,HN,15,6,2001,123.0367603797366,-.2250046904125806,12,15
   34001    15271171  2,1,HN,15,3,2004,128.4971573984326,.0321345781984086,12,15
   34001    15271171  2,2,HN,15,3,2002,113.9869785334765,-.4011786814981572,12,15
   34001    15271191  2,1,HN,15,3,2005,129.8213245391551,.1943335383274385,12,15
   34001    15271201  2,1,HN,15,7,2002,110.6945007267595,-.3964284671490311,12,15
   34001    15281 71  2,1,HN,15,10,2001,129.668555110159,-.0177974554119048,12,15
   34001    15281 81  2,1,HN,15,9,2004,128.3395037408691,.0161993156597702,12,15
   34001    15281 81  2,2,HN,15,12,2002,128.5698067745021,-.0639869068569256,12,15
   34001    15281111  2,1,HN,15,3,2003,125.858032904735,.0079787014396761,12,15
   34001    15281141  2,1,HN,15,7,2004,127.3074388715509,-.0043796528034417,12,15
   34001    15281141  2,2,HN,15,4,2001,124.7765120616896,-.1807382059680286,12,15
   34001    15281151  2,1,HN,15,7,2004,127.3074388715509,-.0043796528034417,12,15
   34001    15281151  2,2,HN,15,6,2002,114.2872047163261,-.325386995077692,12,15
   34001    15281191  2,1,HN,15,5,2003,125.5124202303262,-.0166150869009575,12,15
   34001    15291 21  9,1,HN,15,7,2002,110.6945007267595,-.3964284671490311,12,15
   34001    15291 51  1,1,HN,15,12,2002,128.5698067745022,-.0639869068569256,12,15
   34001    15291 71  2,1,HN,15,10,2002,115.743314891633,-.2866630820666251,12,15
   34001    15291101  2,1,HN,15,1,2002,115.7481231731572,-.2787204519445102,12,15
   34001    15291121  2,1,HN,15,9,2003,126.8142542540804,-.0093560310533418,12,15
   34001    15291141  8,1,HN,15,8,2004,127.857253262852,.0079050656908759,12,15
   34001    15291181  2,1,HN,15,10,2004,129.4207410586145,.0489148606773847,12,15
   34001    15291201  4,1,HN,15,6,2003,127.8600038216783,.0174980556384312,12,15
   34001    15301 41  2,1,HN,15,2,2004,130.241089703326,.1844004282071608,12,15
   34001    15301 41  2,2,HN,15,12,2001,112.3732365748706,-.3226435865055751,12,15
   34001    15301 51  2,1,HN,15,12,2004,128.2514757288239,.0286770467475416,12,15
   34001    15301 71  3,1,HN,15,4,2004,127.3842923255879,-.0513526559672409,12,15
   34001    15301 71  4,1,HN,15,2,2002,115.1654173717083,-.3115256837905441,12,15
   34001    15301161  2,1,HN,15,5,2001,124.3085325410713,-.2072415782634116,12,15
   34001    15311 21  8,1,HN,15,6,2005,132.610291892495,.2164922202581957,12,15
   34001    15311 21  8,2,HN,15,1,2004,130.4896010611385,.2014720904495809,12,15
   34001    15311 51  2,1,HN,15,9,2001,132.8539561795961,.0775392739706195,12,15
   34001    15311 51  7,1,HN,15,1,2005,126.4648546390968,-.0557355783347321,12,15
   34001    15311 51  7,2,HN,15,10,2003,127.1487091776346,.0004778709385935,12,15
   34001    15311 71  1,1,HN,15,6,2004,123.908351367764,-.0678634160390959,12,15
   34001    15311 91  2,1,HN,15,7,2004,127.3074388715509,-.0043796528034417,12,15
   34001    15311 91  2,2,HN,15,12,2002,128.5698067745021,-.0639869068569256,12,15
   34001    15311141  1,1,HN,15,11,2002,121.05993080576,-.2002885705208282,12,15
   34001    15311151  2,1,HN,15,1,2005,126.4648546390968,-.0557355783347321,12,15
   34001    15311171  2,1,HN,15,2,2004,130.241089703326,.1844004282071608,12,15
   34001    15311181  6,1,HN,15,6,2004,123.908351367764,-.0678634160390959,12,15
   34001    15311181  6,2,HN,15,4,2003,125.6837024023085,-.0050793604591714,12,15
   34001    15321 31  2,1,HN,15,1,2005,126.4648546390968,-.0557355783347321,12,15
   34001    15321 41  2,1,HN,15,4,2004,127.384292325588,-.0513526559672409,12,15
   34001    15321 41  2,2,HN,15,10,2001,129.668555110159,-.0177974554119048,12,15
   34001    15321 61  2,1,HN,15,10,2001,129.6685551101591,-.0177974554119048,12,15
   34001    15321 91  2,1,HN,15,10,2002,115.743314891633,-.2866630820666251,12,15
   34001    15321 91  2,2,HN,15,10,2001,129.668555110159,-.0177974554119048,12,15
   34001    15321101  2,1,HN,15,8,2005,145.8970447764033,.476529951612101,12,15
   34001    15321101  2,2,HN,15,8,2005,145.8970447764033,.4765299516121011,12,15
   34001    15321101  2,3,HN,15,10,2001,129.668555110159,-.0177974554119048,12,15
   34001    15321131  7,1,HN,15,7,2005,144.2008378349147,.4382817170832551,12,15
   34001    15321151  2,1,HN,15,9,2003,126.8142542540804,-.0093560310533419,12,15
   34001    15321161  2,1,HN,15,5,2004,128.0474046404209,-.00673317889437,12,15
   34001    15321171  2,1,HN,15,9,2003,126.8142542540804,-.0093560310533419,12,15
   34001    15321171  2,2,HN,15,7,2001,139.1987449960194,.1760963107050351,12,15
   34001    15321201  2,1,HN,15,3,2005,129.8213245391551,.1943335383274385,12,15
   34001    15331 11  2,1,HN,15,10,2003,127.1487091776346,.0004778709385935,12,15
   34001    15331 21  2,1,HN,15,5,2005,129.4220506056027,.1688659376852316,12,15
   34001    15331 31  2,1,HN,15,3,2002,113.9869785334764,-.4011786814981572,12,15
   34001    15331 41  2,1,HN,15,4,2003,125.6837024023085,-.0050793604591714,12,15
   34001    15331 71  2,1,HN,15,9,2005,144.8525433681454,.4585582129232162,12,15
   34001    15331 71  2,2,HN,15,10,2001,129.668555110159,-.0177974554119048,12,15
   34001    15331 81  2,1,HN,15,3,2002,113.9869785334764,-.4011786814981571,12,15
   34001    15331 91  2,1,HN,15,5,2004,128.0474046404209,-.00673317889437,12,15
   34001    15331 91  2,2,HN,15,5,2001,124.3085325410713,-.2072415782634115,12,15
   34001    15331101  2,1,HN,15,9,2002,113.7393280835582,-.3499603984123705,12,15
