country,dhs_code,birth_year,month,baseline_mean,baseline_sd,n_years_used,baseline_year_start,baseline_year_end
HN,15,2009,5,131.7373241509886,36.56874165506836,15,1994,2008
HN,15,2009,6,207.123491790796,64.7209573181111,15,1994,2008
HN,15,2009,7,214.6388626513231,64.4232172123032,15,1994,2008
HN,15,2009,8,196.9395939647714,59.94115520952786,15,1994,2008
HN,15,2009,9,186.275308870278,28.59353098468221,15,1994,2008
HN,15,2009,10,199.6414719019131,68.90946989232337,15,1994,2008
HN,15,2009,11,116.7549050541027,31.90216352253341,15,1994,2008
HN,15,2009,12,86.05138588007713,44.84496458241214,15,1994,2008
HN,15,2010,1,82.2142438292707,23.2063379384996,15,1995,2009
HN,15,2010,2,41.199431162458,11.89614166020391,15,1995,2009
HN,15,2010,3,34.00800054566774,13.62530280848227,15,1995,2009
HN,15,2010,4,47.19139041229298,15.73386814476495,15,1995,2009
HN,15,2010,5,129.7587663173469,37.61454937589825,15,1995,2009
HN,15,2010,6,223.1049969374678,69.39559219578284,15,1995,2009
HN,15,2010,7,218.2894780223942,58.89573372332577,15,1995,2009
HN,15,2010,8,197.8599819122868,58.70371285529729,15,1995,2009
HN,15,2010,9,175.9859886445414,31.16745778777358,15,1995,2009
HN,15,2010,10,199.1183255711543,69.4801781911133,15,1995,2009
HN,15,2010,11,119.0889944081328,32.48833121471596,15,1995,2009
HN,15,2010,12,93.74926800493174,52.08503793890812,15,1995,2009
HN,15,2011,1,80.07196728741353,23.52056369628029,15,1996,2010
HN,15,2011,2,42.60430537641231,12.38574543311288,15,1996,2010
HN,15,2011,3,31.68578906939281,14.85170794442818,15,1996,2010
HN,15,2011,4,45.36263581426922,13.77154535317642,15,1996,2010
HN,15,2011,5,136.4996946520546,26.30333002521881,15,1996,2010
HN,15,2011,6,221.0475443680602,70.23873749243137,15,1996,2010
HN,15,2011,7,214.6788300976325,55.96304053194765,15,1996,2010
HN,15,2011,8,191.8685373354698,54.79273225382731,15,1996,2010
HN,15,2011,9,177.8590365621109,32.99438584335376,15,1996,2010
HN,15,2011,10,198.7600100271429,69.55580324625384,15,1996,2010
HN,15,2011,11,119.3753144627813,32.61968745313984,15,1996,2010
HN,15,2011,12,90.23141869391195,54.14434816570468,15,1996,2010
HN,15,2012,1,82.76910669062134,24.25066699024199,15,1997,2011
HN,15,2012,2,43.93129029359404,10.78495321377689,15,1997,2011
HN,15,2012,3,31.47132437607952,14.79866902218101,15,1997,2011
HN,15,2012,4,43.14859975562676,10.93682128239627,15,1997,2011
HN,15,2012,5,135.0041206814023,26.64309502325412,15,1997,2011
HN,15,2012,6,222.6886438251876,69.99486391317102,15,1997,2011
HN,15,2012,7,215.3843676967914,56.05036402492683,15,1997,2011
HN,15,2012,8,181.5689182490275,38.15626934715011,15,1997,2011
HN,15,2012,9,179.510797331596,32.9208260892614,15,1997,2011
HN,15,2012,10,200.3281328306288,69.30550946917971,15,1997,2011
HN,15,2012,11,119.4669133429481,32.70768962119303,15,1997,2011
HN,15,2012,12,86.6093790100761,56.00822190697565,15,1997,2011
HN,16,1993,1,60.89856694296244,18.65664519662312,13,1980,1992
HN,16,1993,2,47.89057363299957,22.39861095726411,13,1980,1992
HN,16,1993,3,35.26425147852596,14.21328762463037,13,1980,1992
HN,16,1993,4,38.97521687031244,18.20631291538051,13,1980,1992
HN,16,1993,5,137.3451425855287,73.47139358495967,13,1980,1992
HN,16,1993,6,283.299595302957,64.55962075940437,13,1980,1992
HN,16,1993,7,224.1773798610125,63.95758339016607,13,1980,1992
HN,16,1993,8,202.3275975734587,60.89778489929279,13,1980,1992
HN,16,1993,9,277.9387914752766,56.44494849851739,13,1980,1992
HN,16,1993,10,164.246007788564,62.61932309324626,13,1980,1992
HN,16,1993,11,113.5592382589834,58.60079388611545,13,1980,1992
HN,16,1993,12,98.56999528353809,37.18250788543781,13,1980,1992
HN,16,1994,1,60.34687668808316,18.04319353642169,14,1980,1993
HN,16,1994,2,46.77970381039303,21.91762033441102,14,1980,1993
HN,16,1994,3,37.43819070020739,15.89471290375525,14,1980,1993
HN,16,1994,4,40.6492900750503,18.57975904234431,14,1980,1993
HN,16,1994,5,142.0816607860311,72.77977643474247,14,1980,1993
HN,16,1994,6,286.5514667488565,63.20900930739889,14,1980,1993
HN,16,1994,7,221.1981405050003,62.45138262734744,14,1980,1993
HN,16,1994,8,205.5073368104011,59.70609905812837,14,1980,1993
HN,16,1994,9,280.5031682029608,55.07283542886585,14,1980,1993
HN,16,1994,10,164.5964298375038,60.17698531276793,14,1980,1993
HN,16,1994,11,112.4260869278551,56.46123949015285,14,1980,1993
HN,16,1994,12,97.81892199244602,35.83416389847013,14,1980,1993
HN,16,1995,1,62.36247213924803,19.0589125826904,15,1980,1994
HN,16,1995,2,46.39111215663154,21.17390203598421,15,1980,1994
HN,16,1995,3,36.42745902972487,15.80884961217899,15,1980,1994
HN,16,1995,4,39.492628299489,18.45583290718265,15,1980,1994
HN,16,1995,5,140.5529381229217,70.38182328177197,15,1980,1994
HN,16,1995,6,277.5347001755617,70.21058214447592,15,1980,1994
HN,16,1995,7,213.9212208898511,66.45219812810535,15,1980,1994
HN,16,1995,8,200.2386569424785,61.04566489068695,15,1980,1994
HN,16,1995,9,287.003488655353,58.7382805848291,15,1980,1994
HN,16,1995,10,160.421983704607,60.19964665640621,15,1980,1994
HN,16,1995,11,111.7246332013232,54.47519630944429,15,1980,1994
HN,16,1995,12,95.58963261889848,35.59371780770547,15,1980,1994
HN,16,1996,1,61.78060444108665,18.79891043962092,15,1981,1995
HN,16,1996,2,46.70384617177556,21.19923725864374,15,1981,1995
HN,16,1996,3,37.93105045233997,14.27634104212907,15,1981,1995
HN,16,1996,4,39.95831429155241,19.40245512359035,15,1981,1995
HN,16,1996,5,134.2311389222636,77.09563393900737,15,1981,1995
HN,16,1996,6,272.3899763593117,69.22300027399585,15,1981,1995
HN,16,1996,7,216.7111001030344,69.20620509116192,15,1981,1995
HN,16,1996,8,207.7384604243041,65.1192399668242,15,1981,1995
HN,16,1996,9,281.2244018838875,54.92072118163364,15,1981,1995
HN,16,1996,10,158.040947723457,57.06460785117845,15,1981,1995
HN,16,1996,11,111.1544844460277,54.38880097306195,15,1981,1995
HN,16,1996,12,95.02876545268745,35.9568882476699,15,1981,1995
HN,16,1997,1,62.34170944202547,18.38634914072367,15,1982,1996
HN,16,1997,2,42.51288531671172,19.88069072764267,15,1982,1996
HN,16,1997,3,36.82533917319752,13.86896795529534,15,1982,1996
HN,16,1997,4,42.85190796866599,20.02063456056106,15,1982,1996
HN,16,1997,5,135.5065307925744,76.89492205828692,15,1982,1996
HN,16,1997,6,257.7543067471881,66.86426637561189,15,1982,1996
HN,16,1997,7,215.8174563168378,69.05319767138913,15,1982,1996
HN,16,1997,8,209.5533694359115,68.45918040047968,15,1982,1996
HN,16,1997,9,273.3869434690743,62.63435531020801,15,1982,1996
HN,16,1997,10,151.2492149182364,50.62038341707735,15,1982,1996
HN,16,1997,11,118.750190951478,53.56745591093643,15,1982,1996
HN,16,1997,12,89.49098124904685,32.20458674371346,15,1982,1996
HN,16,1998,1,60.55688142025726,17.61790965899824,15,1983,1997
HN,16,1998,2,42.69259848467865,20.09776652423654,15,1983,1997
HN,16,1998,3,35.43014451670791,14.12226597851043,15,1983,1997
HN,16,1998,4,40.92882882356547,20.2438349307766,15,1983,1997
HN,16,1998,5,127.6021503695138,73.91863390313421,15,1983,1997
HN,16,1998,6,256.6425913173977,66.30658104851834,15,1983,1997
HN,16,1998,7,219.6363576450083,68.27110366339127,15,1983,1997
HN,16,1998,8,214.3352805752446,66.05411829000128,15,1983,1997
HN,16,1998,9,270.6541166517399,61.59256890975578,15,1983,1997
HN,16,1998,10,152.1816508541649,50.31748820731672,15,1983,1997
HN,16,1998,11,128.5618704968006,54.26137725376371,15,1983,1997
HN,16,1998,12,88.91087182103122,32.9345182570946,15,1983,1997
HN,16,1999,1,63.26144434582009,18.32259498511655,15,1984,1998
HN,16,1999,2,39.78907123744842,20.53582577907462,15,1984,1998
HN,16,1999,3,35.55492024058972,13.99416785575586,15,1984,1998
HN,16,1999,4,41.56257228774648,20.23527484848529,15,1984,1998
HN,16,1999,5,132.8378714584079,70.34837885603329,15,1984,1998
HN,16,1999,6,249.8498973507249,66.0261367953608,15,1984,1998
HN,16,1999,7,215.7305631098652,66.08773222667099,15,1984,1998
HN,16,1999,8,212.5868135632855,66.41466342173341,15,1984,1998
HN,16,1999,9,268.444947510537,64.25407532736531,15,1984,1998
HN,16,1999,10,163.7140394144062,70.89069299730507,15,1984,1998
HN,16,1999,11,129.2840200599816,54.76126750818907,15,1984,1998
HN,16,1999,12,89.56470736098272,32.63159637417846,15,1984,1998
HN,16,2000,1,62.44516548715144,17.9402718615005,15,1985,1999
HN,16,2000,2,38.85951530472433,18.8358375005786,15,1985,1999
HN,16,2000,3,34.06140531439698,14.92998509035289,15,1985,1999
HN,16,2000,4,41.84773801523067,20.10390532701229,15,1985,1999
HN,16,2000,5,127.1739170443673,70.45367757809321,15,1985,1999
HN,16,2000,6,247.0797117522694,65.46017459286533,15,1985,1999
HN,16,2000,7,211.7409397238289,62.10022984446434,15,1985,1999
HN,16,2000,8,211.6322777575296,66.34769969852363,15,1985,1999
HN,16,2000,9,266.6158380152298,63.83871803873139,15,1985,1999
HN,16,2000,10,163.6482332446958,70.92460484279674,15,1985,1999
HN,16,2000,11,132.7043621038737,51.98818837499179,15,1985,1999
HN,16,2000,12,88.59420367395147,33.43530024972419,15,1985,1999
HN,16,2001,1,63.16742810261322,16.79295541887625,15,1986,2000
HN,16,2001,2,36.65913642017968,18.99077166842745,15,1986,2000
HN,16,2001,3,33.09216216879521,15.70731219862995,15,1986,2000
HN,16,2001,4,41.58896729211719,20.18794228991095,15,1986,2000
HN,16,2001,5,134.6940385007951,71.12477188521274,15,1986,2000
HN,16,2001,6,250.2890946533897,63.09355745115774,15,1986,2000
HN,16,2001,7,206.8726674308163,63.05229925569451,15,1986,2000
HN,16,2001,8,220.2121247151914,66.14680436047013,15,1986,2000
HN,16,2001,9,270.8687009771446,62.59254943960116,15,1986,2000
HN,16,2001,10,167.0226582624913,72.5237689109501,15,1986,2000
HN,16,2001,11,129.6192214704232,53.41625455476333,15,1986,2000
HN,16,2001,12,86.81380575957492,34.14357846306385,15,1986,2000
HN,16,2002,1,60.90715981808307,19.00176042461723,15,1987,2001
HN,16,2002,2,38.91529205678742,21.25705139982736,15,1987,2001
HN,16,2002,3,32.04793762443904,16.09411593501424,15,1987,2001
HN,16,2002,4,42.82606885355327,18.53327663201252,15,1987,2001
HN,16,2002,5,140.3283205995676,79.19873792714401,15,1987,2001
HN,16,2002,6,243.5491633135708,75.35381830812176,15,1987,2001
HN,16,2002,7,208.4013444861503,62.11412821542655,15,1987,2001
HN,16,2002,8,226.7692907495986,65.20397826811376,15,1987,2001
HN,16,2002,9,273.4563699037345,61.84641517900636,15,1987,2001
HN,16,2002,10,177.9355510922053,74.89026110290114,15,1987,2001
HN,16,2002,11,127.1889833167054,55.79590340304332,15,1987,2001
HN,16,2002,12,87.93465847491181,33.56277965186421,15,1987,2001
HN,16,2003,1,61.83791985535115,17.61046321129274,15,1988,2002
HN,16,2003,2,41.86507235353202,20.39026283697466,15,1988,2002
HN,16,2003,3,31.48290994068308,15.53395620539225,15,1988,2002
HN,16,2003,4,41.79755055235878,19.76808559562847,15,1988,2002
HN,16,2003,5,148.9090947139529,74.70926358220973,15,1988,2002
HN,16,2003,6,244.7415425944608,77.06385838112524,15,1988,2002
HN,16,2003,7,205.68782712717,61.71194266814394,15,1988,2002
HN,16,2003,8,224.593925707416,68.06626421591118,15,1988,2002
HN,16,2003,9,269.2330338903126,66.86717329034516,15,1988,2002
HN,16,2003,10,182.5798351192101,70.92791512886957,15,1988,2002
HN,16,2003,11,126.5177962648608,56.56833014436695,15,1988,2002
HN,16,2003,12,85.68078662342434,30.77055377666715,15,1988,2002
HN,16,2004,1,58.47207298061689,16.99715959085858,15,1989,2003
HN,16,2004,2,39.24804389744297,20.16626110431182,15,1989,2003
HN,16,2004,3,30.74627936771713,15.08583630638813,15,1989,2003
HN,16,2004,4,41.00181063639674,20.05971397863299,15,1989,2003
HN,16,2004,5,153.2001390177427,72.76940752208986,15,1989,2003
HN,16,2004,6,239.4748214382212,73.8750194405921,15,1989,2003
HN,16,2004,7,195.0651143843512,46.74093610530921,15,1989,2003
HN,16,2004,8,210.5539489173333,65.36241100510827,15,1989,2003
HN,16,2004,9,259.0145239774512,67.8729491784526,15,1989,2003
HN,16,2004,10,180.4627136903738,70.6452196812174,15,1989,2003
HN,16,2004,11,131.9555433777233,56.40082009180381,15,1989,2003
HN,16,2004,12,82.67108764005333,33.67799552451513,15,1989,2003
HN,16,2005,1,58.08207357269103,16.94164622771229,15,1990,2004
HN,16,2005,2,40.41888054902127,20.96077049849013,15,1990,2004
HN,16,2005,3,33.76634880548026,16.17527516824392,15,1990,2004
HN,16,2005,4,39.83770343172113,20.02535494586929,15,1990,2004
HN,16,2005,5,162.4994111896535,77.20005357334124,15,1990,2004
HN,16,2005,6,233.3091638556967,78.25796403875609,15,1990,2004
HN,16,2005,7,195.5632436485263,46.54112897942665,15,1990,2004
HN,16,2005,8,204.8700985427129,67.16775976805363,15,1990,2004
HN,16,2005,9,249.1131762930799,61.15542251871856,15,1990,2004
HN,16,2005,10,181.1731146870338,70.54608242654507,15,1990,2004
HN,16,2005,11,131.7886538498848,56.43254081982523,15,1990,2004
HN,16,2005,12,79.81555923119384,33.69099912118525,15,1990,2004
HN,16,2006,1,56.89037975715384,16.70141345403972,15,1991,2005
HN,16,2006,2,38.74931252190968,21.59190211110444,15,1991,2005
HN,16,2006,3,31.52005373773018,15.91864980845133,15,1991,2005
HN,16,2006,4,40.11515182667497,20.25278485978892,15,1991,2005
HN,16,2006,5,159.6723301665836,79.38776665969871,15,1991,2005
HN,16,2006,6,238.8386655747262,84.57134537426742,15,1991,2005
HN,16,2006,7,197.1224244558314,45.39309921618237,15,1991,2005
HN,16,2006,8,208.4137662025101,68.16245269708884,15,1991,2005
HN,16,2006,9,248.0899494041346,61.10393312065372,15,1991,2005
HN,16,2006,10,186.1208972839617,65.69935138235113,15,1991,2005
HN,16,2006,11,120.9733648204501,42.0366136433172,15,1991,2005
HN,16,2006,12,77.47532472510491,32.90290493105795,15,1991,2005
HN,16,2007,1,60.22548651327131,22.97776954304987,15,1992,2006
HN,16,2007,2,41.9825054461618,22.2718367343651,15,1992,2006
HN,16,2007,3,31.37337207999597,16.02839309828565,15,1992,2006
HN,16,2007,4,41.2610601056949,19.09677069826585,15,1992,2006
HN,16,2007,5,164.7509846243259,82.2837777296123,15,1992,2006
HN,16,2007,6,259.9615418673429,112.0647308800235,15,1992,2006
HN,16,2007,7,205.7361714418709,45.13551461483024,15,1992,2006
HN,16,2007,8,208.65972079772,68.05166812532819,15,1992,2006
HN,16,2007,9,243.3021695440285,60.0777074678965,15,1992,2006
HN,16,2007,10,191.8937378918355,62.93344884916818,15,1992,2006
HN,16,2007,11,123.1039523898303,41.19043324367023,15,1992,2006
HN,16,2007,12,77.42751595816257,32.75181900420533,15,1992,2006
HN,16,2008,1,60.1390011010326,23.00387487120535,15,1993,2007
HN,16,2008,2,43.06520076621754,21.21795765544999,15,1993,2007
HN,16,2008,3,32.15574745762559,17.0355627530027,15,1993,2007
HN,16,2008,4,40.3326691569717,18.57588274727341,15,1993,2007
HN,16,2008,5,150.4020744218751,74.44609271747514,15,1993,2007
HN,16,2008,6,252.1279742371179,110.098378081538,15,1993,2007
HN,16,2008,7,197.8479272578565,52.69940157069973,15,1993,2007
HN,16,2008,8,221.2285301569335,72.07968416618695,15,1993,2007
HN,16,2008,9,251.3741974319333,61.95035957038881,15,1993,2007
HN,16,2008,10,182.469448430612,62.17776199663473,15,1993,2007
HN,16,2008,11,118.3683722785721,41.47011472653152,15,1993,2007
HN,16,2008,12,72.98089421796631,34.20236709271766,15,1993,2007
HN,16,2009,1,63.12745443259305,24.87054826186662,15,1994,2008
HN,16,2009,2,45.20352983731307,21.67110615494882,15,1994,2008
HN,16,2009,3,29.71736087869103,14.28729925867645,15,1994,2008
HN,16,2009,4,37.72204306689441,17.99378867633291,15,1994,2008
HN,16,2009,5,146.0384775819808,73.00600928292289,15,1994,2008
HN,16,2009,6,248.8483126959052,108.3696224253639,15,1994,2008
HN,16,2009,7,206.7493719684348,60.60031722948667,15,1994,2008
HN,16,2009,8,214.9445842819597,73.77583339941238,15,1994,2008
HN,16,2009,9,247.2288679015025,59.50402112359912,15,1994,2008
HN,16,2009,10,195.6908733524157,78.17197657893087,15,1994,2008
HN,16,2009,11,114.9224589743427,45.28287266261921,15,1994,2008
HN,16,2009,12,69.5610766547511,35.1392039599975,15,1994,2008
HN,16,2010,1,61.33141488014237,23.69118024135118,15,1995,2009
HN,16,2010,2,47.02285767623098,22.42112264959274,15,1995,2009
HN,16,2010,3,28.9317033479159,15.03035783772818,15,1995,2009
HN,16,2010,4,37.18950201566228,18.56041505085099,15,1995,2009
HN,16,2010,5,143.6024629126697,74.5603401068157,15,1995,2009
HN,16,2010,6,265.5364014317448,111.5034183324358,15,1995,2009
HN,16,2010,7,209.4649720738061,56.84992183047768,15,1995,2009
HN,16,2010,8,216.3781188097728,72.12447110123654,15,1995,2009
HN,16,2010,9,232.1920315381221,52.13816292838462,15,1995,2009
HN,16,2010,10,195.699715588754,78.16062620848992,15,1995,2009
HN,16,2010,11,116.0645174421693,45.14691625730498,15,1995,2009
HN,16,2010,12,75.71931873023732,41.65629145683202,15,1995,2009
HN,16,2011,1,60.20881949365894,23.87263109177458,15,1996,2010
HN,16,2011,2,47.6246588507583,22.64104019281423,15,1996,2010
HN,16,2011,3,27.42063416367484,15.59731779857021,15,1996,2010
HN,16,2011,4,34.74623005604869,14.64390869454702,15,1996,2010
HN,16,2011,5,152.2049763049569,65.82890749453404,15,1996,2010
HN,16,2011,6,263.3625732321767,112.1674732983129,15,1996,2010
HN,16,2011,7,209.5245001789077,56.95045109779483,15,1996,2010
HN,16,2011,8,211.9985517515229,69.12250692518192,15,1996,2010
HN,16,2011,9,234.4927183137343,54.88913474481926,15,1996,2010
HN,16,2011,10,190.0362262012502,79.84409849928608,15,1996,2010
HN,16,2011,11,117.1718650570276,45.31868500635338,15,1996,2010
HN,16,2011,12,72.86776332786279,43.53539256334631,15,1996,2010
HN,16,2012,1,61.51728982027254,24.01670580535172,15,1997,2011
HN,16,2012,2,49.79908457822979,21.2398118917682,15,1997,2011
HN,16,2012,3,27.86426446262292,15.88745419871529,15,1997,2011
HN,16,2012,4,31.75057538849876,11.90661893366906,15,1997,2011
HN,16,2012,5,148.2226572478854,68.80513653257258,15,1997,2011
HN,16,2012,6,273.6226431783207,109.5894924707138,15,1997,2011
HN,16,2012,7,212.3583851198247,58.57584639271514,15,1997,2011
HN,16,2012,8,202.2661910741019,59.93598786599341,15,1997,2011
HN,16,2012,9,241.0439136925019,51.71525447200948,15,1997,2011
HN,16,2012,10,195.1804238393799,79.66178739845893,15,1997,2011
HN,16,2012,11,118.6587210239316,47.37110826430694,15,1997,2011
HN,16,2012,12,70.61085534339304,44.4362463766044,15,1997,2011
HN,17,1993,1,4.583580385832373,1.39915125168531,13,1980,1992
HN,17,1993,2,4.041795665006516,2.190192619616551,13,1980,1992
HN,17,1993,3,12.02835702278423,7.858549108015922,13,1980,1992
HN,17,1993,4,35.36108895213361,16.63843097200001,13,1980,1992
HN,17,1993,5,260.4647263167815,180.336108385257,13,1980,1992
HN,17,1993,6,307.8315230540975,69.93595943645616,13,1980,1992
HN,17,1993,7,175.3391779492095,59.08971020003865,13,1980,1992
HN,17,1993,8,224.3647154691363,92.20981457250804,13,1980,1992
HN,17,1993,9,372.5463528249939,82.55485651572555,13,1980,1992
HN,17,1993,10,269.521950490529,126.5749311105141,13,1980,1992
HN,17,1993,11,53.23439049176117,32.02433264521015,13,1980,1992
HN,17,1993,12,8.983377866867173,3.885102975592777,13,1980,1992
HN,17,1994,1,4.602018319573898,1.346030144479867,14,1980,1993
HN,17,1994,2,3.923753464192877,2.150121740126618,14,1980,1993
HN,17,1994,3,13.12448553974399,8.592277906411939,14,1980,1993
HN,17,1994,4,35.36741026428422,15.98570490025818,14,1980,1993
HN,17,1994,5,267.1969252523596,175.0828461717837,14,1980,1993
HN,17,1994,6,314.1271948156053,71.20183606134438,14,1980,1993
HN,17,1994,7,175.6556739331967,56.78390691921353,14,1980,1993
HN,17,1994,8,224.1029016562902,88.59774016043544,14,1980,1993
HN,17,1994,9,380.3815415272784,84.56070424714855,14,1980,1993
HN,17,1994,10,271.4540628539661,121.8239507894129,14,1980,1993
HN,17,1994,11,52.17866374840122,31.02051964371864,14,1980,1993
HN,17,1994,12,8.838260847037876,3.771971840688909,14,1980,1993
HN,17,1995,1,4.676281360629895,1.328573692619166,15,1980,1994
HN,17,1995,2,3.913793271273368,2.072268229480082,15,1980,1994
HN,17,1995,3,12.74481280662812,8.409288681359788,15,1980,1994
HN,17,1995,4,34.59757700090564,15.69010374697254,15,1980,1994
HN,17,1995,5,263.9592269587944,169.1794069402984,15,1980,1994
HN,17,1995,6,300.559352499798,86.42265387243845,15,1980,1994
HN,17,1995,7,167.7952829474189,62.61695563359888,15,1980,1994
HN,17,1995,8,217.634509119584,88.97459337274755,15,1980,1994
HN,17,1995,9,388.0150696081565,86.68231111279881,15,1980,1994
HN,17,1995,10,265.2758303926465,119.8063293253857,15,1980,1994
HN,17,1995,11,51.55201919319172,29.99048399107245,15,1980,1994
HN,17,1995,12,8.664872226307059,3.696276014625371,15,1980,1994
HN,17,1996,1,4.511369900224265,.9861380877422212,15,1981,1995
HN,17,1996,2,3.950856391497988,2.057986272053922,15,1981,1995
HN,17,1996,3,13.58340166102579,8.091221225911777,15,1981,1995
HN,17,1996,4,34.66254956282042,15.81599743989239,15,1981,1995
HN,17,1996,5,249.605505845148,179.291047430974,15,1981,1995
HN,17,1996,6,299.7594498157154,86.36724796928405,15,1981,1995
HN,17,1996,7,169.982855198864,64.95377806839858,15,1981,1995
HN,17,1996,8,230.961665430589,98.56544513473483,15,1981,1995
HN,17,1996,9,381.4978217533144,82.84414991702417,15,1981,1995
HN,17,1996,10,255.5499763055197,111.6908522723449,15,1981,1995
HN,17,1996,11,51.09231586712845,29.91079579564374,15,1981,1995
HN,17,1996,12,8.79723628017612,3.612788806411653,15,1981,1995
HN,17,1997,1,4.540520424635299,.9697335440163025,15,1982,1996
HN,17,1997,2,3.828454317117419,2.101980184156525,15,1982,1996
HN,17,1997,3,12.17196780889995,5.987993951456357,15,1982,1996
HN,17,1997,4,37.38951980264331,17.83114076939948,15,1982,1996
HN,17,1997,5,252.2884020117218,179.048144714397,15,1982,1996
HN,17,1997,6,289.1198335807632,75.24128069871423,15,1982,1996
HN,17,1997,7,169.1702333516485,64.70315013588723,15,1982,1996
HN,17,1997,8,237.0203455999651,108.8796939933516,15,1982,1996
HN,17,1997,9,380.3796307309033,83.29715597051083,15,1982,1996
HN,17,1997,10,247.5783571183651,105.5111203931997,15,1982,1996
HN,17,1997,11,53.25464999388926,28.92995181573777,15,1982,1996
HN,17,1997,12,8.293375561854701,3.165537534920986,15,1982,1996
HN,17,1998,1,4.499258349183955,.9028375201030348,15,1983,1997
HN,17,1998,2,3.73390407282742,2.009090341146246,15,1983,1997
HN,17,1998,3,12.0079766043344,6.002198841777248,15,1983,1997
HN,17,1998,4,35.6528441491276,16.23405887507658,15,1983,1997
HN,17,1998,5,236.9790085765731,170.0156711974573,15,1983,1997
HN,17,1998,6,289.7226851526397,75.2823049684561,15,1983,1997
HN,17,1998,7,174.154704147608,62.39113448601785,15,1983,1997
HN,17,1998,8,243.6653817957772,104.3777108440403,15,1983,1997
HN,17,1998,9,378.2137375415841,83.44379392522364,15,1983,1997
HN,17,1998,10,254.0645793369958,104.0534166363924,15,1983,1997
HN,17,1998,11,55.52284725407447,27.84927131004957,15,1983,1997
HN,17,1998,12,8.377424007522459,3.117281202463634,15,1983,1997
HN,17,1999,1,4.604851533437583,.9104218490504524,15,1984,1998
HN,17,1999,2,3.339044133288576,1.223164869151537,15,1984,1998
HN,17,1999,3,12.31781453211045,5.798122390438576,15,1984,1998
HN,17,1999,4,36.04735758788966,16.24314714992651,15,1984,1998
HN,17,1999,5,246.0990719577747,165.3578869908784,15,1984,1998
HN,17,1999,6,287.6431250570503,74.55525340252612,15,1984,1998
HN,17,1999,7,174.693653671893,62.41736511811658,15,1984,1998
HN,17,1999,8,241.8304226250065,104.7146886492931,15,1984,1998
HN,17,1999,9,379.426194881703,82.69726617660908,15,1984,1998
HN,17,1999,10,259.0298522142293,105.2623885699514,15,1984,1998
HN,17,1999,11,53.46701660942914,26.60609957080446,15,1984,1998
HN,17,1999,12,8.458184361339384,3.07983125862725,15,1984,1998
HN,17,2000,1,4.588041148175528,.8971863095936383,15,1985,1999
HN,17,2000,2,3.24639057606745,1.092237619993629,15,1985,1999
HN,17,2000,3,12.12016916614611,5.824643211404343,15,1985,1999
HN,17,2000,4,36.65715424587266,16.19686453472632,15,1985,1999
HN,17,2000,5,244.9717101514111,165.4786035667634,15,1985,1999
HN,17,2000,6,288.5765356700238,74.66708686098123,15,1985,1999
HN,17,2000,7,172.5761486561847,61.40321824578267,15,1985,1999
HN,17,2000,8,240.6503174697207,104.9054095082178,15,1985,1999
HN,17,2000,9,373.679856467026,80.69482567877051,15,1985,1999
HN,17,2000,10,263.2674227130856,104.0820788290826,15,1985,1999
HN,17,2000,11,55.29737493026387,25.44822969351844,15,1985,1999
HN,17,2000,12,8.604155985828838,2.964105471513786,15,1985,1999
HN,17,2001,1,4.704456355023443,.8222211549065265,15,1986,2000
HN,17,2001,2,3.28986554820896,1.093728148189761,15,1986,2000
HN,17,2001,3,12.32332930473075,5.688657750141252,15,1986,2000
HN,17,2001,4,36.76007114509808,16.20078486979639,15,1986,2000
HN,17,2001,5,253.8900851760419,161.8355293978561,15,1986,2000
HN,17,2001,6,294.6022970284789,70.99350830128682,15,1986,2000
HN,17,2001,7,171.8353834361964,61.27770549495413,15,1986,2000
HN,17,2001,8,244.9925878426749,102.83644904045,15,1986,2000
HN,17,2001,9,378.8101084699355,76.53962229238721,15,1986,2000
HN,17,2001,10,262.1111157942544,103.661571531957,15,1986,2000
HN,17,2001,11,51.23620960203115,26.06128469649656,15,1986,2000
HN,17,2001,12,8.694836633728737,2.899827831186449,15,1986,2000
HN,17,2002,1,4.726882032927103,.8233398941381,15,1987,2001
HN,17,2002,2,3.205979916304688,.9671297494002212,15,1987,2001
HN,17,2002,3,12.40412364824566,5.643769372765703,15,1987,2001
HN,17,2002,4,38.68076107310665,14.13472395614839,15,1987,2001
HN,17,2002,5,248.2913283139554,160.2987132331691,15,1987,2001
HN,17,2002,6,287.5017102896416,85.28973095999953,15,1987,2001
HN,17,2002,7,175.9182043181198,58.75414391035041,15,1987,2001
HN,17,2002,8,249.3203865230339,100.4903593029692,15,1987,2001
HN,17,2002,9,384.1725057454956,70.95135904239423,15,1987,2001
HN,17,2002,10,280.2753244902799,110.3497695856964,15,1987,2001
HN,17,2002,11,51.83839428771294,25.91217578578115,15,1987,2001
HN,17,2002,12,8.801980224434953,2.814134769636297,15,1987,2001
HN,17,2003,1,4.826997520526697,.6540929781963999,15,1988,2002
HN,17,2003,2,3.339681340797076,.899465407023688,15,1988,2002
HN,17,2003,3,11.9653014525006,5.446098842567224,15,1988,2002
HN,17,2003,4,39.58478902551431,13.41560317793501,15,1988,2002
HN,17,2003,5,259.348497249093,155.2298898916828,15,1988,2002
HN,17,2003,6,292.3159480298588,91.14064799666235,15,1988,2002
HN,17,2003,7,175.5061072344311,58.69790955967663,15,1988,2002
